frame_index,row_type,track_id,team_label,field_x_cm,field_y_cm,map_x,map_y,source_x,source_y
17,player,14,home,10448.7861,3987.2368,303.0831,130.7691,1001.5,241.0
17,player,15,away,10901.9453,3844.7258,315.6205,126.5955,1053.0,229.0
18,player,4,away,4741.9673,3056.5825,145.1944,103.5142,506.0,254.0
18,player,6,home,7936.2437,1885.8082,233.5694,69.2272,611.5,208.0
18,player,7,away,5520.834,7224.2021,166.7431,219.0,748.5,422.0
18,player,9,away,5472.2515,5438.4619,165.399,173.2692,623.5,323.0
18,player,10,away,8490.5225,5076.6943,248.9045,162.6746,871.5,306.0
18,player,11,away,9269.1016,6096.019,270.4451,192.5263,1190.5,383.0
18,player,12,away,7999.4756,2781.5417,235.3188,95.4594,654.0,227.0
18,player,13,away,8276.0127,3897.5383,242.9697,128.1422,740.5,257.0
18,player,14,home,10385.1768,4016.3638,301.3232,131.6221,996.0,243.0
18,player,15,away,10855.8516,3876.416,314.3452,127.5236,1050.5,231.0
18,ball,-1,,10353.373,3659.1111,300.4433,121.1597,941.0,229.0
19,player,4,away,4585.6646,3069.6487,140.8701,103.8969,500.5,255.0
19,player,6,home,7850.4229,1896.699,231.195,69.5462,607.5,209.0
19,player,7,away,5368.0381,7309.666,162.5157,219.0,740.0,426.0
19,player,9,away,5298.9756,5515.7339,160.605,175.5322,616.0,326.0
19,player,10,away,8457.9824,5094.7983,248.0042,163.2048,869.5,307.0
19,player,11,away,9248.1299,6099.0791,269.8649,192.6159,1186.0,383.0
19,player,12,away,7891.748,2826.196,232.3384,96.7672,649.5,229.0
19,player,13,away,8177.6021,3936.8369,240.247,129.2931,735.0,259.0
19,player,14,home,10341.5918,4028.0059,300.1174,131.963,991.0,244.0
19,player,15,away,10827.2734,3890.5032,313.5546,127.9362,1048.0,232.0
20,player,4,away,5871.5186,2569.9814,176.4453,89.2637,495.0,257.0
20,player,6,home,8691.3691,1535.6177,254.4612,58.9717,603.0,210.0
20,player,7,away,5960.7505,6792.1177,178.9141,212.912,732.5,430.0
20,player,9,away,6146.0752,4953.9399,184.0414,159.0797,609.5,328.0
20,player,10,away,8905.6943,4777.4238,260.3909,153.9103,867.0,309.0
20,player,11,away,9526.3662,5884.4189,277.5628,186.3294,1181.5,384.0
20,player,12,away,8641.9316,2442.7903,253.0934,85.5389,645.5,230.0
20,player,13,away,8763.166,3584.437,256.4476,118.9728,731.5,261.0
20,player,14,home,10721.0889,3785.6797,310.6168,124.8663,986.0,245.0
20,player,15,away,11200.9814,3677.4294,323.8938,121.6961,1045.5,233.0
21,player,4,away,5712.8042,2610.7822,172.0542,90.4586,489.0,259.0
21,player,6,home,8583.0117,1576.441,251.4633,60.1672,598.5,212.0
21,player,7,away,5898.1465,6813.7847,177.1821,213.5466,727.5,431.0
21,player,9,away,5994.8643,5017.6367,179.8579,160.9451,602.0,331.0
21,player,10,away,8858.1582,4811.1641,259.0757,154.8984,865.0,311.0
21,player,11,away,9481.7344,5908.5889,276.328,187.0372,1177.0,386.0
21,player,12,away,8574.5791,2454.2219,251.23,85.8736,641.5,231.0
21,player,13,away,8681.7061,3620.9458,254.1939,120.042,727.0,263.0
21,player,14,home,10678.9316,3795.072,309.4504,125.1414,981.0,246.0
21,player,15,away,11154.6465,3707.8083,322.6119,122.5858,1043.0,235.0
22,player,4,away,5551.8604,2652.156,167.6015,91.6703,483.0,261.0
22,player,6,home,8473.8447,1617.5692,248.443,61.3717,594.0,214.0
22,player,7,away,5826.9136,6850.0508,175.2113,214.6086,723.0,433.0
22,player,9,away,5846.2002,5058.1851,175.7449,162.1326,593.5,333.0
22,player,10,away,8824.0195,4826.9238,258.1312,155.3599,862.5,312.0
22,player,11,away,9436.9629,5932.8354,275.0893,187.7473,1172.5,388.0
22,player,12,away,8476.5342,2494.0916,248.5174,87.0413,637.0,233.0
22,player,13,away,8616.1436,3632.4441,252.38,120.3787,722.0,264.0
22,player,14,home,10618.1006,3822.6885,307.7674,125.9502,976.0,248.0
22,player,15,away,11126.2959,3720.8423,321.8275,122.9675,1040.5,236.0
23,player,4,away,5369.0381,2688.5989,162.5434,92.7375,476.0,263.0
23,player,6,home,8366.3203,1609.1844,245.4682,61.1261,587.5,215.0
23,player,7,away,5750.2959,6887.1855,173.0915,215.6961,718.0,435.0
23,player,9,away,5722.4863,5100.6538,172.3221,163.3763,587.0,335.0
23,player,10,away,8776.4648,4860.6797,256.8155,156.3485,860.5,314.0
23,player,11,away,9406.7051,5945.5215,274.2522,188.1188,1168.5,389.0
23,player,12,away,8427.0166,2472.584,247.1475,86.4114,632.5,233.0
23,player,13,away,8524.4824,3666.9202,249.844,121.3884,716.5,266.0
23,player,14,home,10572.8057,3831.4285,306.5143,126.2061,970.5,249.0
23,player,15,away,11081.9805,3752.1194,320.6015,123.8835,1038.5,238.0
23,player,17,away,8646.2451,6973.9355,253.2128,218.2367,1267.5,496.0
24,player,4,away,5226.3657,2693.2092,158.5961,92.8726,470.0,264.0
24,player,6,home,8269.5322,1607.599,242.7904,61.0797,582.0,216.0
24,player,7,away,5639.4766,6968.8472,170.0255,218.0877,713.5,440.0
24,player,9,away,5618.252,5144.4434,169.4383,164.6587,582.0,337.0
24,player,10,away,8725.4307,4894.0781,255.4036,157.3266,858.0,316.0
24,player,11,away,9363.9053,5969.7534,273.068,188.8285,1164.5,391.0
24,player,12,away,8321.8008,2510.5491,244.2365,87.5232,627.5,235.0
24,player,13,away,8450.6455,3706.5161,247.8012,122.548,713.0,268.0
24,player,14,home,10506.249,3857.6455,304.6729,126.9739,964.5,251.0
24,player,15,away,11053.5117,3765.2212,319.8138,124.2672,1036.0,239.0
24,player,17,away,8577.2881,7030.1074,251.305,219.0,1265.5,502.0
25,player,4,away,5057.7437,2736.25,153.9309,94.133,464.0,266.0
25,player,6,home,8124.2573,1632.3884,238.7711,61.8057,575.0,218.0
25,player,7,away,5557.0649,7007.1299,167.7455,219.0,708.0,442.0
25,player,9,away,5523.5854,5164.9043,166.8192,165.2579,576.5,338.0
25,player,10,away,8677.9229,4927.8018,254.0892,158.3142,856.0,318.0
25,player,11,away,9335.666,5982.3921,272.2868,189.1986,1161.0,392.0
25,player,12,away,8215.7021,2548.833,241.3011,88.6444,622.5,237.0
25,player,13,away,8371.8906,3745.0508,245.6223,123.6765,709.0,270.0
25,player,14,home,10441.751,3884.8923,302.8884,127.7718,959.0,253.0
25,player,15,away,11007.0479,3795.6831,318.5283,125.1593,1033.5,241.0
25,player,17,away,8450.5381,7132.4966,247.7982,219.0,1261.5,513.0
26,player,4,away,4907.7051,2785.3835,149.7798,95.5719,459.0,268.0
26,player,6,home,8003.4248,1671.4851,235.4281,62.9506,570.0,220.0
26,player,7,away,5448.5742,7075.5215,164.7439,219.0,702.5,446.0
26,player,9,away,5395.9907,5208.6812,163.2891,166.5399,570.0,340.0
26,player,10,away,8626.8848,4961.2031,252.6771,159.2924,853.5,320.0
26,player,11,away,9297.2275,6006.3877,271.2233,189.9014,1158.0,394.0
26,player,12,away,8108.709,2587.4397,238.3409,89.775,617.5,239.0
26,player,13,away,8322.916,3762.0369,244.2673,124.1739,706.0,271.0
26,player,14,home,10397.75,3894.8391,301.6711,128.0631,954.0,254.0
26,player,15,away,10960.5723,3826.1536,317.2425,126.0516,1031.0,243.0
26,player,17,away,8379.2783,7181.9448,245.8267,219.0,1256.5,518.0
27,player,4,away,4778.8379,2796.521,146.2145,95.8981,454.0,269.0
27,player,6,home,7874.5986,1707.5096,231.8639,64.0056,564.5,222.0
27,player,7,away,5347.229,7130.0264,161.94,219.0,696.5,449.0
27,player,9,away,5266.874,5252.9805,159.7168,167.8373,563.5,342.0
27,player,10,away,8592.3945,4977.1851,251.7229,159.7604,851.0,321.0
27,player,11,away,9241.8086,6042.2358,269.69,190.9512,1154.0,397.0
27,player,12,away,8019.1821,2592.7878,235.864,89.9316,612.0,240.0
27,player,13,away,8243.5186,3800.8706,242.0707,125.3112,702.0,273.0
27,player,14,home,10329.8184,3921.5771,299.7916,128.8462,948.0,256.0
27,player,15,away,10916.2598,3857.4326,316.0165,126.9677,1029.0,245.0
27,player,17,away,8341.0273,7210.5347,244.7684,219.0,1254.5,521.0
28,player,4,away,4669.7764,2813.3154,143.1971,96.39,450.0,270.0
28,player,6,home,7778.3403,1710.1267,229.2007,64.0823,559.5,223.0
28,player,7,away,5261.4531,7182.2104,159.5669,219.0,692.0,452.0
28,player,9,away,5143.6826,5297.9805,156.3086,169.1551,557.5,344.0
28,player,10,away,8548.4932,5011.1885,250.5083,160.7562,849.5,323.0
28,player,11,away,9203.2939,6066.2803,268.6245,191.6554,1151.0,399.0
28,player,12,away,7928.3774,2639.0066,233.3518,91.2852,608.5,242.0
28,player,13,away,8194.0049,3818.0708,240.7008,125.8149,699.0,274.0
28,player,14,home,10264.0488,3949.3269,297.972,129.6589,942.5,258.0
28,player,15,away,10889.7383,3871.478,315.2828,127.379,1027.0,246.0
28,player,17,away,8308.0977,7231.3379,243.8574,219.0,1251.5,523.0
29,player,4,away,4515.0923,2819.3157,138.9176,96.5657,444.0,271.0
29,player,6,home,7653.7188,1750.2844,225.7529,65.2583,554.5,225.0
29,player,7,away,5202.4683,7230.0391,157.935,219.0,690.0,455.0
29,player,9,away,4996.335,5343.0469,152.2319,170.4749,550.0,346.0
29,player,10,away,8517.5098,5027.5107,249.6511,161.2342,847.5,324.0
29,player,11,away,9164.7422,6090.3477,267.5579,192.3602,1148.0,401.0
29,player,12,away,7818.7554,2678.5039,230.3189,92.4419,603.5,244.0
29,player,13,away,8123.769,3859.4409,238.7576,127.0265,696.0,276.0
29,player,14,home,10203.2725,3978.8538,296.2905,130.5236,938.0,260.0
29,player,15,away,10863.1748,3885.5454,314.5478,127.791,1025.0,247.0
29,player,17,away,8275.1406,7252.1577,242.9456,219.0,1248.5,525.0
30,player,4,away,5867.7183,2311.3267,176.3402,81.6889,438.0,272.0
30,player,6,home,8526.7334,1381.541,249.9063,54.4594,549.5,226.0
30,player,7,away,5798.9644,6691.1699,174.438,209.9557,689.0,457.0
30,player,8,home,-91.5875,4214.9546,14.0,137.438,233.0,351.0
30,player,9,away,5824.4404,4817.3813,175.1429,155.0805,543.5,350.0
30,player,10,away,8905.6455,4697.6987,260.3895,151.5755,845.5,325.0
30,player,11,away,9342.4219,5897.7603,272.4737,186.7201,1144.5,403.0
30,player,12,away,8561.877,2283.7195,250.8786,80.8804,599.0,245.0
30,player,13,away,8699.5459,3474.3613,254.6874,115.7492,693.5,277.0
30,player,14,home,10528.708,3725.5444,305.2943,123.1052,933.5,262.0
30,player,15,away,11196.3164,3652.8208,323.7648,120.9755,1023.5,248.0
30,player,17,away,8404.1025,7050.8325,246.5135,219.0,1243.5,525.0
31,player,4,away,5724.5898,2348.1401,172.3803,82.767,432.0,274.0
31,player,6,home,8443.5879,1382.965,247.6059,54.5011,544.5,227.0
31,player,7,away,5752.2798,6720.4795,173.1464,210.814,686.5,459.0
31,player,8,home,-262.5703,4272.0059,14.0,139.1087,228.0,353.0
