frame_index,row_type,track_id,team_label,field_x_cm,field_y_cm,map_x,map_y,source_x,source_y
22,player,5,home,5073.418,5056.6216,92.9798,98.2968,455.0,194.0
22,player,6,away,6177.3569,715.8453,111.4707,20.783,607.0,122.0
22,player,7,home,5270.0527,2326.9646,96.2734,49.5529,411.5,109.0
22,player,8,away,5156.834,3140.1301,94.377,64.0738,412.5,141.0
22,player,9,away,4460.1157,4603.4175,82.7069,90.2039,210.0,149.0
22,player,10,home,5081.0083,2532.0647,93.1069,53.2154,338.5,95.0
22,player,11,away,4745.27,5628.7905,87.4833,108.5141,398.5,197.0
23,player,4,home,4764.624,4300.2964,87.8075,84.791,335.5,160.0
23,player,5,home,5068.7441,5011.7827,92.9015,97.4961,453.0,193.0
23,player,6,away,6163.4463,721.1337,111.2377,20.8774,605.0,121.0
23,player,7,home,5271.3926,2308.8606,96.2958,49.2297,411.0,108.0
23,player,8,away,5146.7856,3159.1619,94.2087,64.4136,410.0,141.0
23,player,9,away,4461.5405,4581.9404,82.7308,89.8204,208.0,148.0
23,player,10,home,5085.9424,2509.0569,93.1895,52.8046,339.0,94.0
23,player,11,away,4735.5767,5640.9736,87.3209,108.7317,396.5,197.0
24,player,4,home,4761.1025,4306.4219,87.7485,84.9004,334.5,160.0
24,player,5,home,5067.0718,4964.1133,92.8735,96.6449,451.5,192.0
24,player,6,away,6154.103,739.9966,111.0812,21.2142,603.5,121.0
24,player,7,home,5269.6191,2312.5588,96.2661,49.2957,410.5,108.0
24,player,8,away,5132.4258,3208.2703,93.9681,65.2905,407.5,142.0
24,player,9,away,4462.9473,4560.7397,82.7544,89.4418,206.0,147.0
24,player,10,home,5088.8701,2502.7708,93.2386,52.6923,340.0,94.0
24,player,11,away,4723.5581,5656.0791,87.1196,109.0014,394.0,197.0
25,player,4,home,4765.707,4273.4102,87.8256,84.3109,334.0,159.0
25,player,5,home,5055.5391,4979.6074,92.6803,96.9216,449.5,192.0
25,player,6,away,6140.5654,745.0026,110.8545,21.3036,601.5,120.0
25,player,7,home,5270.9536,2294.6294,96.2885,48.9755,410.0,107.0
25,player,8,away,5126.4434,3219.5581,93.8679,65.4921,406.0,142.0
25,player,9,away,4473.229,4505.1182,82.9266,88.4485,205.0,145.0
25,player,10,home,5095.7075,2463.519,93.3531,51.9914,340.0,92.0
25,player,11,away,4711.647,5671.0498,86.9201,109.2687,391.5,197.0
26,player,4,home,4760.4648,4282.5776,87.7378,84.4746,332.5,159.0
26,player,5,home,5049.8057,4987.3096,92.5842,97.0591,448.5,192.0
26,player,6,away,6127.2739,749.9175,110.6318,21.3914,599.5,119.0
26,player,7,home,5274.0312,2273.2,96.34,48.5929,410.0,106.0
26,player,8,away,5122.9331,3204.3379,93.8091,65.2203,404.0,141.0
26,player,9,away,4474.5391,4484.7397,82.9485,88.0846,203.0,144.0
26,player,10,home,5107.2095,2402.656,93.5458,50.9046,340.5,89.0
26,player,11,away,4697.4941,5688.8379,86.683,109.5864,388.5,197.0
27,player,4,home,4763.3013,4253.0171,87.7853,83.9467,331.5,158.0
27,player,5,home,5038.4048,5002.6265,92.3933,97.3326,446.5,192.0
27,player,6,away,6114.2222,754.7437,110.4132,21.4776,597.5,118.0
27,player,7,home,5276.6172,2238.2512,96.3833,47.9688,409.0,104.0
27,player,8,away,5123.8452,3159.7808,93.8244,64.4247,402.0,139.0
27,player,9,away,4478.3218,4459.9399,83.0119,87.6418,202.0,143.0
27,player,10,home,5115.2144,2361.7905,93.6798,50.1748,341.0,87.0
27,player,11,away,4692.6753,5647.3892,86.6023,108.8462,385.5,196.0
28,player,4,home,4764.377,4226.8877,87.8033,83.4801,330.0,157.0
28,player,5,home,5032.7368,5010.2412,92.2983,97.4686,445.5,192.0
28,player,6,away,6102.2827,779.0426,110.2132,21.9115,595.5,118.0
28,player,7,home,5276.1582,2224.6907,96.3756,47.7266,408.0,103.0
28,player,8,away,5120.4277,3145.3345,93.7672,64.1667,400.0,138.0
28,player,9,away,4487.0063,4408.772,83.1574,86.7281,200.5,141.0
28,player,10,home,5119.8921,2340.0151,93.7582,49.786,341.5,86.0
28,player,11,away,4687.9756,5606.9634,86.5236,108.1243,382.5,195.0
29,player,4,home,4767.1499,4198.0879,87.8498,82.9659,329.0,156.0
29,player,5,home,5014.1313,5084.2466,91.9867,98.7901,443.5,193.0
29,player,6,away,6092.5508,777.5482,110.0502,21.8848,594.0,117.0
29,player,7,home,5280.4014,2187.1165,96.4467,47.0557,407.5,101.0
29,player,8,away,5114.6479,3156.4011,93.6704,64.3643,398.5,138.0
29,player,9,away,4496.7505,4356.2607,83.3206,85.7904,199.5,139.0
29,player,10,home,5124.5376,2318.387,93.836,49.3998,342.0,85.0
